month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2019-05,Georgia,17365.0,0.0,10988.0,5172.0,558.0,674,0.0,28.0,16.0,0.0,1726.0,888.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,1.0,1.0,0.0,37444
2019-05,Guam,0.0,0.0,102.0,46.0,11.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,163
2019-05,Hawaii,1100.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105
2019-05,Idaho,8651.0,1.0,3738.0,3728.0,359.0,243,0.0,6.0,5.0,0.0,367.0,410.0,0.0,27.0,7.0,5.0,0.0,0.0,7.0,10.0,1.0,0.0,0.0,0.0,17565
2019-05,Illinois,13168.0,342314.0,17976.0,7587.0,0.0,726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381771
2019-05,Indiana,110.0,266081.0,15062.0,8146.0,1431.0,619,22.0,3.0,3.0,1.0,577.0,375.0,19.0,24.0,1.0,0.0,0.0,0.0,62.0,29.0,19.0,1.0,2.0,0.0,292587
2019-05,Iowa,4762.0,6379.0,115.0,1471.0,27.0,1,1.0,0.0,1.0,0.0,2.0,37.0,1.0,36.0,10.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,12850
2019-05,Kansas,1915.0,1.0,4466.0,3391.0,462.0,407,0.0,13.0,1.0,0.0,558.0,258.0,12.0,24.0,3.0,0.0,0.0,0.0,18.0,7.0,1.0,0.0,1.0,0.0,11538
2019-05,Kentucky,315756.0,0.0,7899.0,4585.0,343.0,511,2.0,17.0,13.0,0.0,1765.0,1135.0,2.0,3.0,2.0,0.0,0.0,0.0,21.0,19.0,1.0,1.0,1.0,0.0,332076
2019-05,Louisiana,2565.0,103.0,8327.0,5074.0,724.0,768,0.0,5.0,3.0,0.0,1059.0,615.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,1.0,1.0,1.0,0.0,19274
2019-05,Maine,576.0,8.0,2886.0,2285.0,331.0,192,1.0,0.0,0.0,0.0,98.0,112.0,0.0,17.0,33.0,0.0,0.0,0.0,2.0,9.0,1.0,0.0,1.0,0.0,6552
2019-05,Mariana Islands,0.0,0.0,7.0,7.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
2019-05,Maryland,3475.0,0.0,3385.0,3645.0,89.0,25,0.0,3.0,5.0,0.0,65.0,103.0,0.0,58.0,26.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,1.0,0.0,10904
2019-05,Massachusetts,11447.0,0.0,3759.0,2113.0,437.0,182,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,5.0,0.0,1.0,0.0,18007
2019-05,Michigan,19176.0,9.0,9057.0,5984.0,602.0,196,0.0,0.0,3.0,0.0,11.0,214.0,2.0,78.0,5.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0,35352
2019-05,Minnesota,11487.0,26988.0,8570.0,7754.0,809.0,378,0.0,2.0,3.0,1.0,201.0,275.0,2.0,47.0,14.0,1.0,0.0,0.0,14.0,15.0,2.0,0.0,1.0,0.0,56564
2019-05,Mississippi,1613.0,0.0,6614.0,3553.0,353.0,495,0.0,25.0,9.0,2.0,1643.0,868.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,15190
2019-05,Missouri,2492.0,0.0,15869.0,10448.0,1452.0,1048,0.0,14.0,9.0,5.0,1563.0,783.0,9.0,300.0,34.0,2.0,0.0,0.0,48.0,25.0,10.0,2.0,1.0,0.0,34114
2019-05,Montana,1091.0,0.0,2747.0,3255.0,222.0,203,10.0,2.0,5.0,0.0,374.0,637.0,1.0,38.0,9.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,8603
2019-05,Nebraska,3146.0,85.0,67.0,1089.0,22.0,4,0.0,0.0,0.0,0.0,9.0,41.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4495
2019-05,Nevada,2535.0,0.0,4128.0,2161.0,281.0,254,2.0,0.0,0.0,0.0,308.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9769
2019-05,New Hampshire,1291.0,0.0,4079.0,2328.0,205.0,1,194.0,0.0,9.0,0.0,0.0,9.0,0.0,64.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8193
2019-05,New Jersey,0.0,0.0,4791.0,2545.0,219.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,45.0,1.0,1.0,1.0,0.0,7693
2019-05,New Mexico,1286.0,0.0,5564.0,3361.0,530.0,292,0.0,5.0,2.0,1.0,409.0,344.0,2.0,50.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,11856
2019-05,New York,3240.0,2861.0,8260.0,10090.0,1296.0,206,0.0,1.0,0.0,1.0,35.0,30.0,6.0,37.0,63.0,0.0,3.0,4.0,309.0,257.0,14.0,6.0,10.0,2.0,26731
2019-05,North Carolina,24202.0,141.0,1312.0,7798.0,989.0,180,0.0,9.0,22.0,0.0,1925.0,1443.0,11.0,467.0,95.0,24.0,4.0,5.0,0.0,7.0,2.0,0.0,1.0,0.0,38637
2019-05,North Dakota,468.0,0.0,1436.0,2033.0,106.0,75,12.0,1.0,2.0,0.0,73.0,87.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,9.0,1.0,0.0,0.0,0.0,4312
2019-05,Ohio,12245.0,154.0,17577.0,9758.0,1569.0,864,2.0,8.0,7.0,2.0,1043.0,499.0,3.0,50.0,15.0,1.0,0.0,0.0,27.0,17.0,3.0,2.0,4.0,0.0,43850
2019-05,Oklahoma,3048.0,0.0,9704.0,6112.0,1055.0,1008,529.0,15.0,11.0,0.0,1812.0,1262.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,15.0,1.0,1.0,0.0,24627
2019-05,Oregon,5465.0,512.0,12305.0,8465.0,0.0,10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,52.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26970
2019-05,Pennsylvania,22289.0,0.0,38050.0,10807.0,13.0,0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,683.0,107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72244
2019-05,Puerto Rico,0.0,0.0,2266.0,188.0,153.0,23,0.0,1.0,1.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2653
2019-05,Rhode Island,0.0,0.0,941.0,515.0,96.0,169,0.0,0.0,0.0,0.0,8.0,0.0,0.0,17.0,40.0,3.0,0.0,0.0,15.0,7.0,0.0,1.0,1.0,0.0,1813
2019-05,South Carolina,9850.0,167.0,8332.0,3531.0,843.0,631,0.0,14.0,3.0,0.0,975.0,435.0,4.0,147.0,7.0,2.0,0.0,0.0,19.0,12.0,3.0,1.0,0.0,1.0,24977
2019-05,South Dakota,650.0,0.0,2148.0,2383.0,187.0,118,0.0,2.0,6.0,0.0,128.0,166.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5792
2019-05,Tennessee,12526.0,0.0,20921.0,9885.0,1522.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44913
2019-05,Texas,28928.0,0.0,38714.0,23587.0,3118.0,3993,0.0,72.0,42.0,3.0,6010.0,3122.0,39.0,49.0,6.0,0.0,0.0,0.0,43.0,24.0,8.0,2.0,3.0,0.0,107763
2019-05,Utah,19931.0,50188.0,3045.0,2849.0,289.0,0,0.0,3.0,0.0,0.0,249.0,277.0,0.0,150.0,52.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77058
2019-05,Vermont,0.0,0.0,1333.0,1138.0,111.0,61,6.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,2659
2019-05,Virgin Islands,60.0,0.0,27.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
2019-05,Virginia,1205.0,53.0,17935.0,8821.0,2454.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30515
2019-05,Washington,13988.0,147.0,18141.0,11217.0,4250.0,1202,3.0,17.0,12.0,3.0,1150.0,850.0,12.0,567.0,101.0,9.0,0.0,0.0,825.0,543.0,60.0,12.0,14.0,2.0,53125
2019-05,West Virginia,2223.0,0.0,4787.0,3700.0,278.0,313,1.0,9.0,2.0,1.0,937.0,888.0,1.0,14.0,1.0,2.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,13173
2019-05,Wisconsin,7840.0,536.0,11997.0,8512.0,948.0,56,0.0,0.0,3.0,9.0,119.0,158.0,3.0,88.0,31.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,30307
2019-05,Wyoming,639.0,2.0,1740.0,1828.0,150.0,108,0.0,2.0,3.0,0.0,139.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,4793
2019-04,Alabama,26958.0,666.0,6747.0,4538.0,265.0,240,0.0,6.0,15.0,0.0,972.0,722.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,3.0,0.0,0.0,1.0,41146
2019-04,Alaska,243.0,10.0,2704.0,2605.0,323.0,215,0.0,1.0,1.0,1.0,185.0,138.0,1.0,24.0,21.0,0.0,0.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,6505
2019-04,Arizona,6120.0,509.0,12985.0,6750.0,1280.0,731,0.0,10.0,8.0,2.0,1130.0,548.0,3.0,107.0,10.0,1.0,0.0,0.0,19.0,8.0,1.0,0.0,0.0,0.0,30222
2019-04,Arkansas,3373.0,843.0,4951.0,4060.0,319.0,303,3.0,10.0,12.0,0.0,905.0,1012.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,0.0,0.0,0.0,15812
2019-04,California,46004.0,0.0,37484.0,25895.0,4204.0,0,0.0,0.0,0.0,0.0,536.0,336.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114466
2019-04,Colorado,7612.0,0.0,17199.0,11594.0,1470.0,1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39433
2019-04,Connecticut,8167.0,485.0,4775.0,1792.0,500.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15726
2019-04,Delaware,519.0,0.0,1687.0,1146.0,132.0,116,0.0,1.0,1.0,0.0,9.0,8.0,2.0,88.0,0.0,0.0,0.0,0.0,60.0,27.0,9.0,0.0,2.0,0.0,3807
2019-04,District of Columbia,282.0,0.0,122.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409
2019-04,Florida,18613.0,0.0,48329.0,15125.0,3652.0,2130,3.0,36.0,23.0,0.0,3279.0,1049.0,7.0,908.0,84.0,1.0,0.0,0.0,212.0,107.0,49.0,42.0,44.0,0.0,93693
2019-04,Georgia,19573.0,0.0,12049.0,5798.0,608.0,438,0.0,12.0,14.0,3.0,1570.0,853.0,7.0,2.0,0.0,0.0,0.0,0.0,9.0,8.0,4.0,2.0,2.0,0.0,40952
2019-04,Guam,0.0,0.0,88.0,46.0,11.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150
2019-04,Hawaii,1207.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1212
2019-04,Idaho,6608.0,2.0,3865.0,4118.0,379.0,238,0.0,2.0,5.0,0.0,322.0,381.0,2.0,48.0,9.0,9.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,16004
2019-04,Illinois,14158.0,360461.0,21307.0,8748.0,0.0,790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405464
2019-04,Indiana,41080.0,33562.0,18528.0,9718.0,1493.0,686,22.0,8.0,7.0,0.0,498.0,372.0,16.0,22.0,0.0,0.0,0.0,0.0,37.0,30.0,16.0,0.0,1.0,0.0,106096
2019-04,Iowa,5933.0,7113.0,200.0,1761.0,41.0,4,0.0,0.0,0.0,0.0,1.0,49.0,3.0,25.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15144
2019-04,Kansas,1739.0,4.0,4737.0,3858.0,433.0,296,0.0,12.0,4.0,2.0,499.0,284.0,12.0,28.0,6.0,0.0,0.0,0.0,15.0,2.0,1.0,0.0,1.0,0.0,11933
2019-04,Kentucky,361715.0,0.0,10133.0,5989.0,390.0,452,4.0,18.0,12.0,1.0,1462.0,1167.0,2.0,10.0,5.0,0.0,0.0,0.0,24.0,23.0,2.0,1.0,1.0,0.0,381411
2019-04,Louisiana,2285.0,89.0,9196.0,5330.0,709.0,432,0.0,14.0,2.0,1.0,953.0,596.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,1.0,2.0,0.0,0.0,19650
2019-04,Maine,652.0,9.0,3134.0,2819.0,327.0,169,1.0,1.0,0.0,0.0,102.0,108.0,0.0,28.0,9.0,1.0,0.0,0.0,3.0,8.0,0.0,1.0,3.0,0.0,7375
2019-04,Mariana Islands,0.0,0.0,6.0,6.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
2019-04,Maryland,3839.0,0.0,3759.0,4478.0,120.0,35,0.0,1.0,2.0,0.0,57.0,106.0,2.0,63.0,17.0,0.0,0.0,0.0,0.0,23.0,34.0,0.0,1.0,0.0,12537
2019-04,Massachusetts,10866.0,4.0,3846.0,2280.0,455.0,175,6.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,40.0,6.0,2.0,0.0,0.0,17738
2019-04,Michigan,21511.0,16.0,10368.0,7277.0,798.0,229,3.0,1.0,3.0,0.0,7.0,229.0,0.0,89.0,12.0,0.0,0.0,0.0,7.0,17.0,2.0,0.0,0.0,1.0,40570
2019-04,Minnesota,15173.0,32947.0,10655.0,11570.0,1007.0,809,0.0,2.0,2.0,0.0,192.0,256.0,3.0,40.0,19.0,1.0,0.0,0.0,19.0,22.0,3.0,0.0,0.0,0.0,72720
2019-04,Mississippi,1831.0,0.0,7199.0,3936.0,341.0,305,0.0,28.0,9.0,2.0,1375.0,840.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,4.0,0.0,0.0,0.0,15894
2019-04,Missouri,2835.0,0.0,15972.0,12020.0,1478.0,943,0.0,13.0,8.0,1.0,1310.0,853.0,2.0,249.0,37.0,5.0,0.0,0.0,54.0,35.0,7.0,2.0,1.0,0.0,35825
2019-04,Montana,1417.0,0.0,2815.0,3704.0,242.0,266,10.0,2.0,7.0,0.0,359.0,557.0,1.0,25.0,5.0,2.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,9419
2019-04,Nebraska,3650.0,98.0,84.0,1318.0,20.0,5,0.0,0.0,0.0,0.0,3.0,39.0,0.0,46.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5267
2019-04,Nevada,2524.0,0.0,4502.0,2535.0,315.0,258,0.0,0.0,1.0,0.0,283.0,104.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10524
2019-04,New Hampshire,1312.0,0.0,4747.0,2873.0,207.0,3,128.0,0.0,17.0,0.0,0.0,12.0,0.0,75.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9389
2019-04,New Jersey,0.0,0.0,4819.0,2982.0,213.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,91.0,57.0,2.0,1.0,2.0,3.0,8173
2019-04,New Mexico,943.0,0.0,5808.0,3936.0,609.0,323,0.0,7.0,6.0,0.0,391.0,415.0,0.0,39.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,12483
2019-04,New York,3926.0,2835.0,8971.0,12724.0,1521.0,230,0.0,2.0,2.0,3.0,56.0,54.0,5.0,31.0,66.0,0.0,3.0,2.0,321.0,370.0,13.0,6.0,13.0,0.0,31154
2019-04,North Carolina,27292.0,236.0,1487.0,8892.0,980.0,184,0.0,16.0,10.0,1.0,1567.0,1376.0,11.0,464.0,70.0,28.0,7.0,5.0,2.0,18.0,1.0,1.0,3.0,0.0,42651
2019-04,North Dakota,438.0,0.0,1743.0,2524.0,131.0,99,14.0,3.0,4.0,0.0,66.0,89.0,0.0,2.0,1.0,0.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,0.0,5135
2019-04,Ohio,14338.0,202.0,22541.0,11994.0,2104.0,963,0.0,14.0,7.0,4.0,1021.0,517.0,5.0,42.0,6.0,4.0,0.0,0.0,25.0,21.0,6.0,2.0,2.0,1.0,53819
2019-04,Oklahoma,3558.0,0.0,10608.0,7199.0,1334.0,888,10.0,16.0,11.0,1.0,1593.0,1246.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,6.0,3.0,3.0,0.0,26528
2019-04,Oregon,6320.0,524.0,13360.0,9875.0,0.0,11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30299
2019-04,Pennsylvania,24075.0,0.0,42418.0,12300.0,32.0,0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,89.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79853
2019-04,Puerto Rico,0.0,0.0,2135.0,162.0,91.0,17,0.0,0.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427
2019-04,Rhode Island,0.0,0.0,995.0,742.0,115.0,205,0.0,0.0,0.0,0.0,4.0,1.0,0.0,37.0,56.0,2.0,0.0,0.0,12.0,4.0,0.0,1.0,1.0,0.0,2175
2019-04,South Carolina,8347.0,286.0,9362.0,4050.0,702.0,369,1.0,8.0,10.0,0.0,843.0,438.0,1.0,163.0,5.0,1.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,24607
2019-04,South Dakota,706.0,0.0,2360.0,2870.0,193.0,172,0.0,1.0,5.0,0.0,109.0,148.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,6581
2019-04,Tennessee,14849.0,0.0,21848.0,10619.0,1224.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48624
2019-04,Texas,28638.0,0.0,38994.0,24009.0,3451.0,2167,0.0,72.0,44.0,5.0,5349.0,3193.0,35.0,72.0,2.0,0.0,0.0,0.0,45.0,29.0,7.0,0.0,0.0,0.0,106112
2019-04,Utah,16689.0,52805.0,3365.0,3235.0,361.0,0,0.0,6.0,3.0,1.0,240.0,255.0,2.0,179.0,49.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77263
2019-04,Vermont,0.0,0.0,1518.0,1485.0,122.0,91,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,3236
2019-04,Virgin Islands,82.0,0.0,24.0,5.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114
2019-04,Virginia,1262.0,69.0,20270.0,10699.0,2692.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35052
2019-04,Washington,16452.0,88.0,17631.0,10844.0,3139.0,873,12.0,17.0,14.0,2.0,1071.0,815.0,15.0,545.0,108.0,8.0,0.0,0.0,851.0,729.0,93.0,56.0,14.0,0.0,53377
2019-04,West Virginia,2635.0,0.0,5819.0,4822.0,318.0,310,3.0,4.0,6.0,0.0,784.0,835.0,1.0,25.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,15583
2019-04,Wisconsin,9159.0,650.0,14617.0,12535.0,1127.0,52,0.0,0.0,0.0,2.0,109.0,163.0,7.0,87.0,39.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,38561
2019-04,Wyoming,459.0,14.0,1888.0,1906.0,153.0,136,0.0,1.0,4.0,0.0,106.0,146.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4821
2019-03,Alabama,31811.0,619.0,9991.0,6439.0,348.0,360,0.0,19.0,7.0,0.0,1257.0,1046.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,1.0,0.0,0.0,51923
2019-03,Alaska,173.0,4.0,3117.0,2844.0,355.0,233,0.0,0.0,1.0,0.0,197.0,159.0,1.0,19.0,15.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,7136
2019-03,Arizona,7564.0,484.0,15993.0,8497.0,1422.0,947,0.0,14.0,13.0,1.0,1476.0,782.0,8.0,103.0,5.0,2.0,0.0,0.0,18.0,8.0,2.0,0.0,1.0,0.0,37340
2019-03,Arkansas,3605.0,1179.0,7948.0,5821.0,467.0,415,32.0,19.0,20.0,0.0,1213.0,1499.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,2.0,0.0,1.0,0.0,22246
2019-03,California,46812.0,0.0,42551.0,28146.0,4299.0,0,1.0,0.0,0.0,0.0,724.0,504.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123056
2019-03,Colorado,7183.0,0.0,22511.0,13791.0,1720.0,1371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46915
2019-03,Connecticut,8604.0,434.0,6189.0,2344.0,789.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18362
2019-03,Delaware,647.0,0.0,2407.0,1377.0,170.0,108,0.0,0.0,2.0,0.0,16.0,12.0,0.0,130.0,0.0,0.0,0.0,0.0,72.0,28.0,15.0,0.0,1.0,0.0,4985
2019-03,District of Columbia,300.0,0.0,112.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417
2019-03,Florida,21078.0,0.0,59615.0,19429.0,3869.0,2526,0.0,41.0,29.0,1.0,4390.0,1458.0,9.0,948.0,117.0,2.0,0.0,0.0,245.0,118.0,46.0,49.0,30.0,1.0,114001
2019-03,Georgia,23338.0,0.0,19228.0,9131.0,784.0,713,0.0,22.0,21.0,1.0,2131.0,1401.0,8.0,7.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,0.0,0.0,0.0,56804
2019-03,Guam,0.0,0.0,123.0,53.0,13.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195
2019-03,Hawaii,1126.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129
2019-03,Idaho,5908.0,1.0,5362.0,5161.0,502.0,334,1.0,10.0,11.0,1.0,415.0,532.0,0.0,36.0,16.0,3.0,0.0,0.0,9.0,9.0,1.0,2.0,0.0,0.0,18314
2019-03,Illinois,18595.0,313540.0,29438.0,13143.0,0.0,1302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376018
2019-03,Indiana,44867.0,8962.0,26630.0,13737.0,2005.0,985,14.0,10.0,10.0,0.0,608.0,525.0,17.0,15.0,0.0,1.0,0.0,0.0,93.0,57.0,54.0,4.0,3.0,0.0,98597
2019-03,Iowa,6953.0,9778.0,204.0,3014.0,55.0,5,13.0,0.0,0.0,0.0,5.0,48.0,0.0,25.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20108
2019-03,Kansas,1688.0,3.0,7807.0,5590.0,693.0,415,0.0,6.0,1.0,5.0,702.0,372.0,4.0,28.0,6.0,0.0,0.0,0.0,9.0,23.0,1.0,0.0,0.0,0.0,17353
2019-03,Kentucky,350354.0,0.0,15646.0,8110.0,534.0,781,5.0,15.0,24.0,2.0,2002.0,1707.0,4.0,13.0,11.0,0.0,0.0,0.0,33.0,26.0,1.0,0.0,0.0,0.0,379268
2019-03,Louisiana,2106.0,83.0,13050.0,7148.0,892.0,583,0.0,7.0,18.0,1.0,1107.0,934.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,4.0,2.0,1.0,0.0,25970
2019-03,Maine,703.0,1.0,4191.0,2992.0,380.0,210,2.0,1.0,0.0,0.0,108.0,130.0,5.0,19.0,5.0,1.0,0.0,0.0,10.0,7.0,0.0,0.0,1.0,0.0,8766
2019-03,Mariana Islands,0.0,0.0,8.0,8.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
2019-03,Maryland,4123.0,0.0,4288.0,6080.0,138.0,42,0.0,4.0,1.0,0.0,70.0,168.0,1.0,50.0,34.0,1.0,0.0,0.0,0.0,24.0,54.0,3.0,2.0,0.0,15083
2019-03,Massachusetts,11470.0,0.0,5079.0,3151.0,644.0,219,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,41.0,8.0,2.0,2.0,0.0,20670
